RSSI,NSINR,NRSRP,NRSRQ,BSLatitude,BSLongitude,UELatitude,UELongitude,UE_location,BS_location,UE_BS_pair
-60.37,0.075,-72.565,-12.05,41.866025,12.465944,41.869901,12.467478,41.869901_12.467478,41.866025_12.465944,41.869901_12.467478_41.866025_12.465944
-53.53,-4.18,-69.66,-15.88,41.866025,12.465944,41.869938,12.467459,41.869938_12.467459,41.866025_12.465944,41.869938_12.467459_41.866025_12.465944
-56.76,-1.275,-72.09,-15.375,41.866025,12.465944,41.869965,12.467455,41.869965_12.467455,41.866025_12.465944,41.869965_12.467455_41.866025_12.465944
-53.57,-4.375,-70.485,-16.795,41.866025,12.465944,41.869996,12.467453,41.869996_12.467453,41.866025_12.465944,41.869996_12.467453_41.866025_12.465944
-59.34,-2.24,-73.495,-14.125,41.866025,12.465944,41.870026,12.467453,41.870026_12.467453,41.866025_12.465944,41.870026_12.467453_41.866025_12.465944
-56.68,-5.77,-74.205,-17.65,41.866025,12.465944,41.870079,12.467436,41.870079_12.467436,41.866025_12.465944,41.870079_12.467436_41.866025_12.465944
-55.89,-5.525,-73.58,-17.595,41.866025,12.465944,41.870097,12.467435,41.870097_12.467435,41.866025_12.465944,41.870097_12.467435_41.866025_12.465944
-58.09,-2.26,-71.94,-13.830000000000002,41.866025,12.465944,41.870126,12.467423,41.870126_12.467423,41.866025_12.465944,41.870126_12.467423_41.866025_12.465944
-55.22,-9.745,-76.21,-20.925,41.866025,12.465944,41.870139,12.467421,41.870139_12.467421,41.866025_12.465944,41.870139_12.467421_41.866025_12.465944
-53.85,-3.04,-71.17,-17.52,41.866025,12.465944,41.87015,12.467407,41.87015_12.467407,41.866025_12.465944,41.87015_12.467407_41.866025_12.465944
-55.91,-7.355,-74.35499999999999,-18.35,41.866025,12.465944,41.870172,12.467388,41.870172_12.467388,41.866025_12.465944,41.870172_12.467388_41.866025_12.465944
-54.64,-8.105,-73.52000000000001,-18.775,41.866025,12.465944,41.870182,12.467373,41.870182_12.467373,41.866025_12.465944,41.870182_12.467373_41.866025_12.465944
-48.45,-11.695,-73.18,-24.755,41.866025,12.465944,41.870196,12.467366,41.870196_12.467366,41.866025_12.465944,41.870196_12.467366_41.866025_12.465944
-47.06,-12.08,-71.87,-24.7,41.866025,12.465944,41.87032,12.467355,41.87032_12.467355,41.866025_12.465944,41.87032_12.467355_41.866025_12.465944
-47.94,-16.85,-75.12,-27.18,41.866025,12.465944,41.870413,12.467327,41.870413_12.467327,41.866025_12.465944,41.870413_12.467327_41.866025_12.465944
-45.3,-9.445,-67.61,-22.235,41.866025,12.465944,41.870454,12.467316,41.870454_12.467316,41.866025_12.465944,41.870454_12.467316_41.866025_12.465944
-44.01,-10.24,-69.01,-24.89,41.866025,12.465944,41.87057,12.467283,41.87057_12.467283,41.866025_12.465944,41.87057_12.467283_41.866025_12.465944
-48.77,-14.17,-74.125,-25.305,41.866025,12.465944,41.870585,12.467286,41.870585_12.467286,41.866025_12.465944,41.870585_12.467286_41.866025_12.465944
-48.18,-10.09,-72.115,-23.935,41.866025,12.465944,41.870613,12.467256,41.870613_12.467256,41.866025_12.465944,41.870613_12.467256_41.866025_12.465944
-46.79,-11.5,-72.92,-26.17,41.866025,12.465944,41.870628,12.46724,41.870628_12.46724,41.866025_12.465944,41.870628_12.46724_41.866025_12.465944
-48.87,-8.46,-71.32,-22.5,41.866025,12.465944,41.87065,12.467212,41.87065_12.467212,41.866025_12.465944,41.87065_12.467212_41.866025_12.465944
-48.42,-8.41,-71.095,-22.645,41.866025,12.465944,41.870661,12.467205,41.870661_12.467205,41.866025_12.465944,41.870661_12.467205_41.866025_12.465944
-48.75,-8.005,-70.555,-21.77,41.866025,12.465944,41.870678,12.467192,41.870678_12.467192,41.866025_12.465944,41.870678_12.467192_41.866025_12.465944
-47.605,-10.1125,-72.05749999999999,-24.4375,41.866025,12.465944,41.870693,12.467177,41.870693_12.467177,41.866025_12.465944,41.870693_12.467177_41.866025_12.465944
-46.37,-10.11,-70.53,-24.18,41.866025,12.465944,41.870704,12.467172,41.870704_12.467172,41.866025_12.465944,41.870704_12.467172_41.866025_12.465944
-50.01,-7.23,-70.955,-20.93,41.866025,12.465944,41.870707,12.467168,41.870707_12.467168,41.866025_12.465944,41.870707_12.467168_41.866025_12.465944
-48.89,-7.234999999999999,-69.87,-21.005000000000003,41.866025,12.465944,41.870708,12.467171,41.870708_12.467171,41.866025_12.465944,41.870708_12.467171_41.866025_12.465944
-49.02,-7.859999999999999,-69.88,-20.835,41.866025,12.465944,41.870709,12.467171,41.870709_12.467171,41.866025_12.465944,41.870709_12.467171_41.866025_12.465944
-49.76,-5.8100000000000005,-69.28999999999999,-19.545,41.866025,12.465944,41.87071,12.46717,41.87071_12.46717,41.866025_12.465944,41.87071_12.46717_41.866025_12.465944
-49.39,-6.635,-69.64,-20.285,41.866025,12.465944,41.870713,12.467171,41.870713_12.467171,41.866025_12.465944,41.870713_12.467171_41.866025_12.465944
-48.49,-7.52,-69.955,-21.485,41.866025,12.465944,41.870717,12.467173,41.870717_12.467173,41.866025_12.465944,41.870717_12.467173_41.866025_12.465944
-49.0,-6.51,-69.91,-20.94,41.866025,12.465944,41.870719,12.467176,41.870719_12.467176,41.866025_12.465944,41.870719_12.467176_41.866025_12.465944
-48.35,-8.445,-69.81,-21.5,41.866025,12.465944,41.870733,12.467178,41.870733_12.467178,41.866025_12.465944,41.870733_12.467178_41.866025_12.465944
-49.49,-7.27,-69.88499999999999,-20.41,41.866025,12.465944,41.870739,12.467179,41.870739_12.467179,41.866025_12.465944,41.870739_12.467179_41.866025_12.465944
-48.61,-11.31,-72.245,-23.63,41.866025,12.465944,41.870747,12.46718,41.870747_12.46718,41.866025_12.465944,41.870747_12.46718_41.866025_12.465944
-49.83,-7.98,-71.315,-21.5,41.866025,12.465944,41.870759,12.467175,41.870759_12.467175,41.866025_12.465944,41.870759_12.467175_41.866025_12.465944
-49.84,-7.34,-70.42500000000001,-20.56,41.866025,12.465944,41.870762,12.467175,41.870762_12.467175,41.866025_12.465944,41.870762_12.467175_41.866025_12.465944
-48.855,-7.92,-70.5975,-21.715000000000003,41.866025,12.465944,41.87077,12.467175,41.87077_12.467175,41.866025_12.465944,41.87077_12.467175_41.866025_12.465944
-48.64,-7.859999999999999,-70.13,-21.4675,41.866025,12.465944,41.870784,12.467176,41.870784_12.467176,41.866025_12.465944,41.870784_12.467176_41.866025_12.465944
-47.52,-8.305,-70.03999999999999,-22.51,41.866025,12.465944,41.870792,12.467176,41.870792_12.467176,41.866025_12.465944,41.870792_12.467176_41.866025_12.465944
-48.41,-7.439999999999999,-69.78999999999999,-21.355,41.866025,12.465944,41.870798,12.467177,41.870798_12.467177,41.866025_12.465944,41.870798_12.467177_41.866025_12.465944
-47.79,-8.925,-69.42500000000001,-21.615,41.866025,12.465944,41.870801,12.467178,41.870801_12.467178,41.866025_12.465944,41.870801_12.467178_41.866025_12.465944
-48.84,-7.07,-69.51,-20.700000000000003,41.866025,12.465944,41.870801,12.467183,41.870801_12.467183,41.866025_12.465944,41.870801_12.467183_41.866025_12.465944
-47.79,-7.955,-68.79,-21.08,41.866025,12.465944,41.870808,12.467182,41.870808_12.467182,41.866025_12.465944,41.870808_12.467182_41.866025_12.465944
-48.53,-8.145,-70.275,-21.72,41.866025,12.465944,41.870824,12.467175,41.870824_12.467175,41.866025_12.465944,41.870824_12.467175_41.866025_12.465944
-48.83,-8.57,-71.045,-22.225,41.866025,12.465944,41.870834,12.467169,41.870834_12.467169,41.866025_12.465944,41.870834_12.467169_41.866025_12.465944
-49.68,-7.73,-70.635,-20.96,41.866025,12.465944,41.870836,12.467168,41.870836_12.467168,41.866025_12.465944,41.870836_12.467168_41.866025_12.465944
-48.68,-8.95,-70.87,-22.125,41.866025,12.465944,41.870838,12.467167,41.870838_12.467167,41.866025_12.465944,41.870838_12.467167_41.866025_12.465944
-48.17,-11.13,-71.97999999999999,-23.805,41.866025,12.465944,41.870838,12.467165,41.870838_12.467165,41.866025_12.465944,41.870838_12.467165_41.866025_12.465944
-49.17,-8.78,-71.02000000000001,-21.805,41.866025,12.465944,41.870838,12.46716,41.870838_12.46716,41.866025_12.465944,41.870838_12.46716_41.866025_12.465944
-54.51,-7.41,-76.59,-21.98,41.866025,12.465944,41.872103,12.46656,41.872103_12.46656,41.866025_12.465944,41.872103_12.46656_41.866025_12.465944
-51.41,-10.81,-76.82,-25.33,41.866025,12.465944,41.872107,12.466527,41.872107_12.466527,41.866025_12.465944,41.872107_12.466527_41.866025_12.465944
-52.26,-12.11,-79.29,-27.0,41.866025,12.465944,41.872117,12.466487,41.872117_12.466487,41.866025_12.465944,41.872117_12.466487_41.866025_12.465944
-55.03,-5.605,-75.38,-20.285,41.866025,12.465944,41.87212,12.466444,41.87212_12.466444,41.866025_12.465944,41.87212_12.466444_41.866025_12.465944
-52.69,-7.695,-75.445,-22.635,41.866025,12.465944,41.872111,12.466394,41.872111_12.466394,41.866025_12.465944,41.872111_12.466394_41.866025_12.465944
-51.73,-9.42,-75.76,-24.035,41.866025,12.465944,41.872129,12.46635,41.872129_12.46635,41.866025_12.465944,41.872129_12.46635_41.866025_12.465944
-52.03,-11.48,-78.4,-26.3,41.866025,12.465944,41.872132,12.466337,41.872132_12.466337,41.866025_12.465944,41.872132_12.466337_41.866025_12.465944
-52.07,-10.68,-76.77,-24.72,41.866025,12.465944,41.872143,12.466326,41.872143_12.466326,41.866025_12.465944,41.872143_12.466326_41.866025_12.465944
-51.95,-10.585,-77.47999999999999,-25.42,41.866025,12.465944,41.872163,12.466288,41.872163_12.466288,41.866025_12.465944,41.872163_12.466288_41.866025_12.465944
-53.54,-9.7,-78.23,-24.49,41.866025,12.465944,41.87218,12.46623,41.87218_12.46623,41.866025_12.465944,41.87218_12.46623_41.866025_12.465944
-62.08,-11.34,-88.16,-25.9,41.866025,12.465944,41.872191,12.466123,41.872191_12.466123,41.866025_12.465944,41.872191_12.466123_41.866025_12.465944
-72.87631578947371,-8.098947368421053,-95.28921052631578,-22.386052631578945,41.866025,12.465944,41.872152,12.466053,41.872152_12.466053,41.866025_12.465944,41.872152_12.466053_41.866025_12.465944
-61.39,-12.98,-88.52,-27.24,41.866025,12.465944,41.872542,12.465917,41.872542_12.465917,41.866025_12.465944,41.872542_12.465917_41.866025_12.465944
-59.69,-10.45,-84.01,-24.1,41.866025,12.465944,41.872638,12.465948,41.872638_12.465948,41.866025_12.465944,41.872638_12.465948_41.866025_12.465944
-63.86,-8.25,-86.25999999999999,-22.195,41.866025,12.465944,41.872638,12.465955,41.872638_12.465955,41.866025_12.465944,41.872638_12.465955_41.866025_12.465944
-59.57,-6.325,-80.7,-21.205,41.866025,12.465944,41.872643,12.465961,41.872643_12.465961,41.866025_12.465944,41.872643_12.465961_41.866025_12.465944
-57.12,-8.915,-80.375,-23.245,41.866025,12.465944,41.872704,12.465958,41.872704_12.465958,41.866025_12.465944,41.872704_12.465958_41.866025_12.465944
-60.55,0.4,-74.97,-14.52,41.866025,12.465944,41.872799,12.465962,41.872799_12.465962,41.866025_12.465944,41.872799_12.465962_41.866025_12.465944
-64.74,-8.17,-86.625,-21.915,41.866025,12.465944,41.87288,12.465982,41.87288_12.465982,41.866025_12.465944,41.87288_12.465982_41.866025_12.465944
-61.11,-10.98,-85.06,-24.03,41.866025,12.465944,41.872925,12.46605,41.872925_12.46605,41.866025_12.465944,41.872925_12.46605_41.866025_12.465944
-61.775,-10.4325,-86.2025,-24.3375,41.866025,12.465944,41.872951,12.466081,41.872951_12.466081,41.866025_12.465944,41.872951_12.466081_41.866025_12.465944
-57.38,-13.08,-84.15,-26.76,41.866025,12.465944,41.872988,12.466137,41.872988_12.466137,41.866025_12.465944,41.872988_12.466137_41.866025_12.465944
-61.52,-14.32,-87.92,-26.52,41.866025,12.465944,41.872998,12.466205,41.872998_12.466205,41.866025_12.465944,41.872998_12.466205_41.866025_12.465944
-59.9,-13.305,-86.485,-26.475,41.866025,12.465944,41.873056,12.466469,41.873056_12.466469,41.866025_12.465944,41.873056_12.466469_41.866025_12.465944
-54.33,-11.32,-80.23,-25.89,41.866025,12.465944,41.87305,12.466538,41.87305_12.466538,41.866025_12.465944,41.87305_12.466538_41.866025_12.465944
-63.59,-9.24,-86.405,-22.94,41.866025,12.465944,41.873041,12.466573,41.873041_12.466573,41.866025_12.465944,41.873041_12.466573_41.866025_12.465944
-58.91,-8.29,-80.64,-21.635,41.866025,12.465944,41.873033,12.466624,41.873033_12.466624,41.866025_12.465944,41.873033_12.466624_41.866025_12.465944
-54.35,-11.56,-80.04,-25.62,41.866025,12.465944,41.87301,12.466657,41.87301_12.466657,41.866025_12.465944,41.87301_12.466657_41.866025_12.465944
-55.45,-11.21,-80.44,-24.86,41.866025,12.465944,41.872965,12.46669,41.872965_12.46669,41.866025_12.465944,41.872965_12.46669_41.866025_12.465944
-69.33,-7.52,-89.67,-20.35,41.866025,12.465944,41.872801,12.467232,41.872801_12.467232,41.866025_12.465944,41.872801_12.467232_41.866025_12.465944
-60.52,-11.15,-85.75,-25.175,41.866025,12.465944,41.871685,12.466478,41.871685_12.466478,41.866025_12.465944,41.871685_12.466478_41.866025_12.465944
-65.43,-8.425,-88.585,-23.075000000000003,41.866025,12.465944,41.871646,12.466443,41.871646_12.466443,41.866025_12.465944,41.871646_12.466443_41.866025_12.465944
-67.66,-9.46,-90.815,-23.085,41.866025,12.465944,41.871599,12.466404,41.871599_12.466404,41.866025_12.465944,41.871599_12.466404_41.866025_12.465944
-66.64,-7.28,-87.16,-20.42,41.866025,12.465944,41.871583,12.466376,41.871583_12.466376,41.866025_12.465944,41.871583_12.466376_41.866025_12.465944
-65.88,-9.98,-89.29,-23.39,41.866025,12.465944,41.871573,12.466368,41.871573_12.466368,41.866025_12.465944,41.871573_12.466368_41.866025_12.465944
-63.28,-8.245000000000001,-85.31,-21.855,41.866025,12.465944,41.871538,12.466348,41.871538_12.466348,41.866025_12.465944,41.871538_12.466348_41.866025_12.465944
-63.09,-10.05,-86.77,-23.835,41.866025,12.465944,41.871533,12.466326,41.871533_12.466326,41.866025_12.465944,41.871533_12.466326_41.866025_12.465944
-66.17,-10.83,-90.17,-24.06,41.866025,12.465944,41.871522,12.466318,41.871522_12.466318,41.866025_12.465944,41.871522_12.466318_41.866025_12.465944
-60.58,-7.58,-82.99000000000001,-22.36,41.866025,12.465944,41.871502,12.466285,41.871502_12.466285,41.866025_12.465944,41.871502_12.466285_41.866025_12.465944
-64.22,-10.77,-88.52250000000001,-24.3825,41.866025,12.465944,41.871499,12.466263,41.871499_12.466263,41.866025_12.465944,41.871499_12.466263_41.866025_12.465944
-61.64,-3.53,-79.99000000000001,-18.12,41.866025,12.465944,41.871495,12.46623,41.871495_12.46623,41.866025_12.465944,41.871495_12.46623_41.866025_12.465944
-66.75,-9.004999999999999,-89.69,-22.74,41.866025,12.465944,41.871492,12.466193,41.871492_12.466193,41.866025_12.465944,41.871492_12.466193_41.866025_12.465944
-65.96,-3.2150000000000003,-83.92,-17.79,41.866025,12.465944,41.871485,12.466147,41.871485_12.466147,41.866025_12.465944,41.871485_12.466147_41.866025_12.465944
-66.47,-7.355,-87.07,-20.52,41.866025,12.465944,41.871465,12.46611,41.871465_12.46611,41.866025_12.465944,41.871465_12.46611_41.866025_12.465944
-67.47,-6.93,-88.57,-20.92,41.866025,12.465944,41.871468,12.466057,41.871468_12.466057,41.866025_12.465944,41.871468_12.466057_41.866025_12.465944
-68.00999999999999,-8.5875,-90.405,-22.465,41.866025,12.465944,41.871459,12.466025,41.871459_12.466025,41.866025_12.465944,41.871459_12.466025_41.866025_12.465944
-68.21,-5.99,-88.975,-20.68,41.866025,12.465944,41.871449,12.466007,41.871449_12.466007,41.866025_12.465944,41.871449_12.466007_41.866025_12.465944
-74.22,-14.94,-102.12,-27.88,41.866025,12.465944,41.87144,12.465972,41.87144_12.465972,41.866025_12.465944,41.87144_12.465972_41.866025_12.465944
-75.09,-11.66,-100.42,-25.37,41.866025,12.465944,41.871469,12.465934,41.871469_12.465934,41.866025_12.465944,41.871469_12.465934_41.866025_12.465944
-77.19,-10.195,-99.27,-22.16,41.866025,12.465944,41.871497,12.465904,41.871497_12.465904,41.866025_12.465944,41.871497_12.465904_41.866025_12.465944
-72.53,-9.48,-95.14,-22.56,41.866025,12.465944,41.871535,12.465825,41.871535_12.465825,41.866025_12.465944,41.871535_12.465825_41.866025_12.465944
-74.87,-11.239999999999998,-99.135,-24.33,41.866025,12.465944,41.871564,12.465622,41.871564_12.465622,41.866025_12.465944,41.871564_12.465622_41.866025_12.465944
-66.63,-11.47,-93.14,-26.53,41.866025,12.465944,41.871604,12.465579,41.871604_12.465579,41.866025_12.465944,41.871604_12.465579_41.866025_12.465944
-69.285,-9.1725,-91.8425,-22.5575,41.866025,12.465944,41.871601,12.465521,41.871601_12.465521,41.866025_12.465944,41.871601_12.465521_41.866025_12.465944
-69.68,-11.805,-95.23,-25.595,41.866025,12.465944,41.871634,12.465417,41.871634_12.465417,41.866025_12.465944,41.871634_12.465417_41.866025_12.465944
-68.87,-6.465,-89.84,-20.795,41.866025,12.465944,41.871643,12.465362,41.871643_12.465362,41.866025_12.465944,41.871643_12.465362_41.866025_12.465944
-65.16,-9.515,-88.755,-23.625,41.866025,12.465944,41.871651,12.465323,41.871651_12.465323,41.866025_12.465944,41.871651_12.465323_41.866025_12.465944
-62.13,-9.185,-84.63,-22.450000000000003,41.866025,12.465944,41.871666,12.465218,41.871666_12.465218,41.866025_12.465944,41.871666_12.465218_41.866025_12.465944
-66.03,-6.279999999999999,-86.6,-20.75,41.866025,12.465944,41.871667,12.465191,41.871667_12.465191,41.866025_12.465944,41.871667_12.465191_41.866025_12.465944
-61.15,-5.94,-80.83,-19.48,41.866025,12.465944,41.87168,12.465166,41.87168_12.465166,41.866025_12.465944,41.87168_12.465166_41.866025_12.465944
-64.59,-8.205,-86.845,-22.525,41.866025,12.465944,41.871683,12.46515,41.871683_12.46515,41.866025_12.465944,41.871683_12.46515_41.866025_12.465944
-61.99,-10.2,-86.33,-24.33,41.866025,12.465944,41.871688,12.465114,41.871688_12.465114,41.866025_12.465944,41.871688_12.465114_41.866025_12.465944
-62.55,-7.67,-85.23,-22.67,41.866025,12.465944,41.871693,12.465077,41.871693_12.465077,41.866025_12.465944,41.871693_12.465077_41.866025_12.465944
-61.99,-6.86,-83.92,-22.05,41.866025,12.465944,41.871706,12.465023,41.871706_12.465023,41.866025_12.465944,41.871706_12.465023_41.866025_12.465944
-60.99,-2.79,-78.29,-17.22,41.866025,12.465944,41.87172,12.464994,41.87172_12.464994,41.866025_12.465944,41.87172_12.464994_41.866025_12.465944
-64.03,-8.89,-87.17,-23.09,41.866025,12.465944,41.871729,12.464987,41.871729_12.464987,41.866025_12.465944,41.871729_12.464987_41.866025_12.465944
-59.46,-12.39,-84.68,-25.17,41.866025,12.465944,41.871734,12.464959,41.871734_12.464959,41.866025_12.465944,41.871734_12.464959_41.866025_12.465944
-61.08,-10.57,-86.18,-25.05,41.866025,12.465944,41.871728,12.464949,41.871728_12.464949,41.866025_12.465944,41.871728_12.464949_41.866025_12.465944
-56.5,-13.0,-83.15,-26.59,41.866025,12.465944,41.871725,12.464939,41.871725_12.464939,41.866025_12.465944,41.871725_12.464939_41.866025_12.465944
-62.81,-5.73,-83.19,-20.4,41.866025,12.465944,41.87174,12.464872,41.87174_12.464872,41.866025_12.465944,41.87174_12.464872_41.866025_12.465944
-62.69,-10.03,-87.13,-24.5,41.866025,12.465944,41.871704,12.464796,41.871704_12.464796,41.866025_12.465944,41.871704_12.464796_41.866025_12.465944
-65.67,-9.225,-89.375,-23.565,41.866025,12.465944,41.871681,12.464762,41.871681_12.464762,41.866025_12.465944,41.871681_12.464762_41.866025_12.465944
-65.67,-9.225,-89.375,-23.565,41.866025,12.465944,41.87167,12.464748,41.87167_12.464748,41.866025_12.465944,41.87167_12.464748_41.866025_12.465944
-65.67,-9.225,-89.375,-23.565,41.866025,12.465944,41.871666,12.464732,41.871666_12.464732,41.866025_12.465944,41.871666_12.464732_41.866025_12.465944
-60.81,-11.185,-86.91999999999999,-26.135,41.866025,12.465944,41.871648,12.464708,41.871648_12.464708,41.866025_12.465944,41.871648_12.464708_41.866025_12.465944
-60.48,-10.925,-85.67,-25.125,41.866025,12.465944,41.871612,12.464678,41.871612_12.464678,41.866025_12.465944,41.871612_12.464678_41.866025_12.465944
-60.15,-2.36,-77.58,-17.39,41.866025,12.465944,41.871592,12.464659,41.871592_12.464659,41.866025_12.465944,41.871592_12.464659_41.866025_12.465944
-61.47,-7.535,-83.72,-22.205,41.866025,12.465944,41.871584,12.464657,41.871584_12.464657,41.866025_12.465944,41.871584_12.464657_41.866025_12.465944
-61.57,-9.99,-85.84,-24.18,41.866025,12.465944,41.871581,12.464631,41.871581_12.464631,41.866025_12.465944,41.871581_12.464631_41.866025_12.465944
-63.16,-12.5,-90.255,-27.05,41.866025,12.465944,41.871535,12.464566,41.871535_12.464566,41.866025_12.465944,41.871535_12.464566_41.866025_12.465944
-49.31,-12.45,-75.05,-25.7,41.866025,12.465944,41.871095,12.462872,41.871095_12.462872,41.866025_12.465944,41.871095_12.462872_41.866025_12.465944
-57.6,-6.965,-78.9025,-21.35,41.866025,12.465944,41.87113,12.462844,41.87113_12.462844,41.866025_12.465944,41.87113_12.462844_41.866025_12.465944
-56.38,-10.9,-81.4,-25.09,41.866025,12.465944,41.87113,12.462824,41.87113_12.462824,41.866025_12.465944,41.87113_12.462824_41.866025_12.465944
-57.12,-10.1,-81.35499999999999,-24.17,41.866025,12.465944,41.871117,12.462796,41.871117_12.462796,41.866025_12.465944,41.871117_12.462796_41.866025_12.465944
-60.81,-6.7,-81.13,-20.26,41.866025,12.465944,41.871117,12.462795,41.871117_12.462795,41.866025_12.465944,41.871117_12.462795_41.866025_12.465944
-60.85,-4.4,-79.36500000000001,-18.355,41.866025,12.465944,41.871126,12.462795,41.871126_12.462795,41.866025_12.465944,41.871126_12.462795_41.866025_12.465944
-63.52,0.675,-75.905,-12.575,41.866025,12.465944,41.871107,12.462789,41.871107_12.462789,41.866025_12.465944,41.871107_12.462789_41.866025_12.465944
-63.93,-7.229999999999999,-83.49000000000001,-19.705,41.866025,12.465944,41.87109,12.462775,41.87109_12.462775,41.866025_12.465944,41.87109_12.462775_41.866025_12.465944
-64.1,-4.995,-82.325,-18.14,41.866025,12.465944,41.871071,12.462776,41.871071_12.462776,41.866025_12.465944,41.871071_12.462776_41.866025_12.465944
-63.11,-4.65,-81.345,-18.205,41.866025,12.465944,41.871041,12.462773,41.871041_12.462773,41.866025_12.465944,41.871041_12.462773_41.866025_12.465944
-62.67,-3.12,-78.72,-15.98,41.866025,12.465944,41.87103,12.462781,41.87103_12.462781,41.866025_12.465944,41.87103_12.462781_41.866025_12.465944
-60.88,-10.34,-84.86,-24.025,41.866025,12.465944,41.871005,12.462785,41.871005_12.462785,41.866025_12.465944,41.871005_12.462785_41.866025_12.465944
-61.47,-4.885,-80.9,-19.355,41.866025,12.465944,41.870986,12.462774,41.870986_12.462774,41.866025_12.465944,41.870986_12.462774_41.866025_12.465944
-58.76,-7.904999999999999,-79.535,-20.65,41.866025,12.465944,41.870971,12.462758,41.870971_12.462758,41.866025_12.465944,41.870971_12.462758_41.866025_12.465944
-56.33,-4.945,-74.87,-18.54,41.866025,12.465944,41.870922,12.462734,41.870922_12.462734,41.866025_12.465944,41.870922_12.462734_41.866025_12.465944
-58.93,-6.22,-77.845,-18.44,41.866025,12.465944,41.870885,12.462714,41.870885_12.462714,41.866025_12.465944,41.870885_12.462714_41.866025_12.465944
-58.43,-5.93,-76.62,-18.05,41.866025,12.465944,41.870877,12.462716,41.870877_12.462716,41.866025_12.465944,41.870877_12.462716_41.866025_12.465944
-66.56,-4.9,-82.025,-15.74,41.866025,12.465944,41.87086,12.462736,41.87086_12.462736,41.866025_12.465944,41.87086_12.462736_41.866025_12.465944
-60.02,-0.445,-72.995,-13.1,41.866025,12.465944,41.87086,12.462752,41.87086_12.462752,41.866025_12.465944,41.87086_12.462752_41.866025_12.465944
-64.35,-4.265000000000001,-80.55000000000001,-16.41,41.866025,12.465944,41.870851,12.462764,41.870851_12.462764,41.866025_12.465944,41.870851_12.462764_41.866025_12.465944
-63.87,-1.3850000000000002,-77.245,-13.685,41.866025,12.465944,41.870831,12.462777,41.870831_12.462777,41.866025_12.465944,41.870831_12.462777_41.866025_12.465944
-66.03,-2.77,-79.37,-13.36,41.866025,12.465944,41.870797,12.462812,41.870797_12.462812,41.866025_12.465944,41.870797_12.462812_41.866025_12.465944
-66.89,-4.07,-81.53,-14.615,41.866025,12.465944,41.870786,12.462825,41.870786_12.462825,41.866025_12.465944,41.870786_12.462825_41.866025_12.465944
-61.82,-3.515,-75.485,-13.425,41.866025,12.465944,41.870767,12.462854,41.870767_12.462854,41.866025_12.465944,41.870767_12.462854_41.866025_12.465944
-61.245000000000005,-0.295,-73.4425,-12.165,41.866025,12.465944,41.870726,12.462879,41.870726_12.462879,41.866025_12.465944,41.870726_12.462879_41.866025_12.465944
-61.23,1.25,-72.17,-10.92,41.866025,12.465944,41.870691,12.462912,41.870691_12.462912,41.866025_12.465944,41.870691_12.462912_41.866025_12.465944
-61.985,-1.6774999999999998,-74.9825,-12.97,41.866025,12.465944,41.870689,12.462941,41.870689_12.462941,41.866025_12.465944,41.870689_12.462941_41.866025_12.465944
-61.57,-5.465,-76.53999999999999,-15.215,41.866025,12.465944,41.870667,12.462942,41.870667_12.462942,41.866025_12.465944,41.870667_12.462942_41.866025_12.465944
-64.5,0.69,-75.625,-11.185,41.866025,12.465944,41.870658,12.462952,41.870658_12.462952,41.866025_12.465944,41.870658_12.462952_41.866025_12.465944
-59.76,-1.285,-71.12,-11.405,41.866025,12.465944,41.870631,12.462994,41.870631_12.462994,41.866025_12.465944,41.870631_12.462994_41.866025_12.465944
-58.07,-1.5,-71.39,-13.375,41.866025,12.465944,41.87061,12.463032,41.87061_12.463032,41.866025_12.465944,41.87061_12.463032_41.866025_12.465944
-59.17,4.865,-68.895,-9.89,41.866025,12.465944,41.870566,12.463092,41.870566_12.463092,41.866025_12.465944,41.870566_12.463092_41.866025_12.465944
-62.5,-0.51,-74.75999999999999,-12.115,41.866025,12.465944,41.870548,12.463143,41.870548_12.463143,41.866025_12.465944,41.870548_12.463143_41.866025_12.465944
-63.42,2.4075,-74.73,-11.3325,41.866025,12.465944,41.870568,12.463208,41.870568_12.463208,41.866025_12.465944,41.870568_12.463208_41.866025_12.465944
-59.41,5.87,-67.29,-7.86,41.866025,12.465944,41.870583,12.463245,41.870583_12.463245,41.866025_12.465944,41.870583_12.463245_41.866025_12.465944
-64.6,3.955,-74.66499999999999,-9.915,41.866025,12.465944,41.870566,12.463286,41.870566_12.463286,41.866025_12.465944,41.870566_12.463286_41.866025_12.465944
-64.26,5.045,-73.81,-9.635,41.866025,12.465944,41.870572,12.463309,41.870572_12.463309,41.866025_12.465944,41.870572_12.463309_41.866025_12.465944
-65.87,-5.265000000000001,-81.29499999999999,-15.11,41.866025,12.465944,41.87058,12.463338,41.87058_12.463338,41.866025_12.465944,41.87058_12.463338_41.866025_12.465944
-65.59,4.42,-75.53,-9.875,41.866025,12.465944,41.870586,12.463375,41.870586_12.463375,41.866025_12.465944,41.870586_12.463375_41.866025_12.465944
-62.97,7.279999999999999,-72.53999999999999,-9.455,41.866025,12.465944,41.870604,12.463416,41.870604_12.463416,41.866025_12.465944,41.870604_12.463416_41.866025_12.465944
-66.42,4.32,-75.795,-9.415,41.866025,12.465944,41.870621,12.463434,41.870621_12.463434,41.866025_12.465944,41.870621_12.463434_41.866025_12.465944
